chan_freqs,calfac_x,calfac_y
16317382.8125,1160.982815872839,1113.9004407274028
16341308.59375,424.2527041447918,704.9720367453251
16365234.375,14.977247339415026,14.390161920851067
16389160.15625,13.05315911147828,11.021087868237093
16413085.9375,13.374666612479473,11.334567021916794
16437011.71875,13.649097076628998,12.166310957994504
16460937.5,14.127533484144813,12.9903973861692
16484863.28125,16.626613537264085,15.415705188957842
16508789.0625,15.87362900346631,14.471570103595305
16532714.84375,15.939756603061323,13.478640793317783
16556640.625,384.84798764575294,303.76483313796695
16580566.40625,13.882255831068981,12.755756773081993
16604492.1875,11.097676659542218,13.072583363629853
16628417.96875,11.416015424899884,15.524578488270157
16652343.75,12.421073520905814,16.383066229500614
16676269.53125,13.496435440800006,18.93213563447904
16700195.3125,14.334845971048935,19.488236828776213
